"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CMM00064860","GAROUA, CM","2018-08-03","0.24",,"84","92","74"
"CMM00064860","GAROUA, CM","2018-08-04","0.00",,"85","92","77"
"CMM00064860","GAROUA, CM","2018-08-05",,,"82","85","79"
"CMM00064860","GAROUA, CM","2018-08-06",,,"82","89",
"CMM00064860","GAROUA, CM","2018-08-07",,,"85","92","76"
"CMM00064860","GAROUA, CM","2018-08-08",,,"75",,
"CMM00064860","GAROUA, CM","2018-08-09",,,"80","90","70"
"CMM00064860","GAROUA, CM","2018-08-10",,,"84","95","74"
"CMM00064860","GAROUA, CM","2018-08-11",,,"79","95",
"CMM00064860","GAROUA, CM","2018-08-12",,,"80","89","72"
"CMM00064860","GAROUA, CM","2018-08-13",,,"84","92","74"
"CMM00064860","GAROUA, CM","2018-08-14","3.11",,"80","87","70"
"CMM00064860","GAROUA, CM","2018-08-15","0.00",,"85","92","74"
"CMM00064860","GAROUA, CM","2018-08-16",,,"86",,"79"
"CMM00064860","GAROUA, CM","2018-08-17","4.37",,"79",,"71"
"CMM00064860","GAROUA, CM","2018-08-18","0.00",,"83","90","74"
"CMM00064860","GAROUA, CM","2018-08-19","0.00",,"77","82",
"CMM00064860","GAROUA, CM","2018-08-20","1.61",,"81","89","72"
"CMM00064860","GAROUA, CM","2018-08-21","0.35",,"78","84","72"
"CMM00064860","GAROUA, CM","2018-08-22","0.00",,"82","89","73"
"CMM00064860","GAROUA, CM","2018-08-23",,,"83","90","75"
"CMM00064860","GAROUA, CM","2018-08-24",,,"78","85",
"CMM00064860","GAROUA, CM","2018-08-25",,,"78","83","73"
"CMM00064860","GAROUA, CM","2018-08-26",,,"82","90","74"
"CMM00064860","GAROUA, CM","2018-08-27",,,"82","89","74"
"CMM00064860","GAROUA, CM","2018-08-28","0.31",,"75","89",
"CMM00064860","GAROUA, CM","2018-08-29","1.54",,"81","90","71"
"CMM00064860","GAROUA, CM","2018-08-30","0.00",,"80","85",
"CMM00064860","GAROUA, CM","2018-08-31","0.35",,"83","90","74"
"CMM00064860","GAROUA, CM","2018-09-01","1.77",,"74","90","70"
"CMM00064860","GAROUA, CM","2018-09-02","0.39",,"82","88","72"
"CMM00064860","GAROUA, CM","2018-09-03","0.00",,"80","87",
"CMM00064860","GAROUA, CM","2018-09-04",,,"83","90",
"CMM00064860","GAROUA, CM","2018-09-05",,,"85",,"77"
"CMM00064860","GAROUA, CM","2018-09-06","0.08",,"82",,"77"
"CMM00064860","GAROUA, CM","2018-09-07","0.04",,"83","90",
"CMM00064860","GAROUA, CM","2018-09-08","1.42",,"79","89","72"
"CMM00064860","GAROUA, CM","2018-09-09","0.00",,"81","90","74"
"CMM00064860","GAROUA, CM","2018-09-10","0.71",,"78","83","72"
"CMM00064860","GAROUA, CM","2018-09-11","0.00",,"80","88",
"CMM00064860","GAROUA, CM","2018-09-12",,,"80","92",
"CMM00064860","GAROUA, CM","2018-09-13",,,"81",,
"CMM00064860","GAROUA, CM","2018-09-14",,,"77","80",
"CMM00064860","GAROUA, CM","2018-09-15",,,"83",,"72"
"CMM00064860","GAROUA, CM","2018-09-16","0.16",,"80","88","72"
"CMM00064860","GAROUA, CM","2018-09-17","0.00",,"83",,
"CMM00064860","GAROUA, CM","2018-09-18",,,"83","90",
"CMM00064860","GAROUA, CM","2018-09-19",,,"85",,"75"
"CMM00064860","GAROUA, CM","2018-09-20","0.28",,"84",,"73"
"CMM00064860","GAROUA, CM","2018-09-21","0.12",,"82",,"74"
"CMM00064860","GAROUA, CM","2018-09-22","0.00",,"85","95","74"
"CMM00064860","GAROUA, CM","2018-09-23","1.26",,"83",,"71"
"CMM00064860","GAROUA, CM","2018-09-24","1.61",,"77","83","69"
"CMM00064860","GAROUA, CM","2018-09-25","0.31",,"82",,"73"
"CMM00064860","GAROUA, CM","2018-09-26","0.00",,"87",,"73"
"CMM00064860","GAROUA, CM","2018-09-27",,,"81","93",
"CMM00064860","GAROUA, CM","2018-09-28",,,"83",,"72"
"CMM00064860","GAROUA, CM","2018-09-29",,,"86",,"75"
"CMM00064860","GAROUA, CM","2018-09-30",,,"82","95",
"CMM00064860","GAROUA, CM","2018-10-01",,,"83",,"72"
"CMM00064860","GAROUA, CM","2018-10-02",,,"85",,"76"
"CMM00064860","GAROUA, CM","2018-10-03",,,"84",,"74"
"CMM00064860","GAROUA, CM","2018-10-04",,,"87",,"74"
"CMM00064860","GAROUA, CM","2018-10-05",,,"87",,"76"
"CMM00064860","GAROUA, CM","2018-10-06",,,"84",,
"CMM00064860","GAROUA, CM","2018-10-07","0.00",,"88",,"74"
"CMM00064860","GAROUA, CM","2018-10-08",,,"89",,"78"
"CMM00064860","GAROUA, CM","2018-10-09",,,"85",,"76"
"CMM00064860","GAROUA, CM","2018-10-10",,,"85",,"75"
"CMM00064860","GAROUA, CM","2018-10-11",,,"88",,"78"
"CMM00064860","GAROUA, CM","2018-10-12",,,"86",,
"CMM00064860","GAROUA, CM","2018-10-13",,,"85",,"74"
"CMM00064860","GAROUA, CM","2018-10-14",,,"89",,
"CMM00064860","GAROUA, CM","2018-10-15",,,"89",,"77"
"CMM00064860","GAROUA, CM","2018-10-16",,,"90",,"76"
"CMM00064860","GAROUA, CM","2018-10-17",,,"88",,"79"
"CMM00064860","GAROUA, CM","2018-10-18",,,"88",,"78"
"CMM00064860","GAROUA, CM","2018-10-19",,,"89",,"77"
"CMM00064860","GAROUA, CM","2018-10-20",,,"91",,"75"
"CMM00064860","GAROUA, CM","2018-10-21",,,"92",,"76"
"CMM00064860","GAROUA, CM","2018-10-22",,,"91",,"75"
"CMM00064860","GAROUA, CM","2018-10-23",,,"87",,
"CMM00064860","GAROUA, CM","2018-10-24",,,"86",,
"CMM00064860","GAROUA, CM","2018-10-25",,,"85",,"71"
"CMM00064860","GAROUA, CM","2018-10-26",,,"85",,"76"
"CMM00064860","GAROUA, CM","2018-10-27",,,"88",,"74"
"CMM00064860","GAROUA, CM","2018-10-28",,,"83",,
"CMM00064860","GAROUA, CM","2018-10-29",,,"86",,"74"
"CMM00064860","GAROUA, CM","2018-10-30",,,"89",,"76"
"CMM00064860","GAROUA, CM","2018-10-31",,,"86",,"74"
"CMM00064860","GAROUA, CM","2018-11-01",,,"86",,"71"
"CMM00064860","GAROUA, CM","2018-11-02",,,"87",,
"CMM00064860","GAROUA, CM","2018-11-03",,,"89",,"76"
"CMM00064860","GAROUA, CM","2018-11-04",,,"90",,"78"
"CMM00064860","GAROUA, CM","2018-11-05",,,"89",,"79"
"CMM00064860","GAROUA, CM","2018-11-06",,,"87",,"79"
"CMM00064860","GAROUA, CM","2018-11-07",,,"89",,"77"
"CMM00064860","GAROUA, CM","2018-11-08",,,"90",,"78"
"CMM00064860","GAROUA, CM","2018-11-09",,,"87",,"69"
"CMM00064860","GAROUA, CM","2018-11-10",,,"87",,"69"
"CMM00064860","GAROUA, CM","2018-11-11",,,"86",,"66"
"CMM00064860","GAROUA, CM","2018-11-12",,,"87",,"68"
"CMM00064860","GAROUA, CM","2018-11-13",,,"88",,"70"
"CMM00064860","GAROUA, CM","2018-11-14",,,"88",,"69"
"CMM00064860","GAROUA, CM","2018-11-15",,,"87",,"68"
"CMM00064860","GAROUA, CM","2018-11-16",,,"86",,
"CMM00064860","GAROUA, CM","2018-11-17",,,"85",,"70"
"CMM00064860","GAROUA, CM","2018-11-18",,,"87",,
"CMM00064860","GAROUA, CM","2018-11-19",,,"85",,"71"
"CMM00064860","GAROUA, CM","2018-11-20",,,"86",,"71"
"CMM00064860","GAROUA, CM","2018-11-21",,,"87",,"69"
"CMM00064860","GAROUA, CM","2018-11-22",,,"86",,"66"
"CMM00064860","GAROUA, CM","2018-11-23",,,"86",,"67"
"CMM00064860","GAROUA, CM","2018-11-24",,,"86",,"66"
"CMM00064860","GAROUA, CM","2018-11-25",,,"84",,"66"
"CMM00064860","GAROUA, CM","2018-11-26",,,"81",,
"CMM00064860","GAROUA, CM","2018-11-27",,,"85",,
"CMM00064860","GAROUA, CM","2018-11-28",,,"85",,"65"
"CMM00064860","GAROUA, CM","2018-11-29",,,"83","101","65"
"CMM00064860","GAROUA, CM","2018-11-30",,,"83","97","65"
"CMM00064860","GAROUA, CM","2018-12-01",,,"83",,"65"
"CMM00064860","GAROUA, CM","2018-12-02",,,"83",,"70"
"CMM00064860","GAROUA, CM","2018-12-03",,,"80",,"67"
"CMM00064860","GAROUA, CM","2018-12-04",,,"84",,"65"
"CMM00064860","GAROUA, CM","2018-12-05",,,"81",,"65"
"CMM00064860","GAROUA, CM","2018-12-06",,,"80",,"64"
"CMM00064860","GAROUA, CM","2018-12-07",,,"80",,"65"
"CMM00064860","GAROUA, CM","2018-12-08",,,"79",,
"CMM00064860","GAROUA, CM","2018-12-09",,,"80",,"66"
"CMM00064860","GAROUA, CM","2018-12-10",,,"78",,
"CMM00064860","GAROUA, CM","2018-12-11",,,"79",,"62"
"CMM00064860","GAROUA, CM","2018-12-12",,,"80",,"63"
"CMM00064860","GAROUA, CM","2018-12-13",,,"80",,
"CMM00064860","GAROUA, CM","2018-12-14",,,"85",,
"CMM00064860","GAROUA, CM","2018-12-15",,,"84",,
"CMM00064860","GAROUA, CM","2018-12-16",,,"84",,"65"
"CMM00064860","GAROUA, CM","2018-12-17",,,"79",,
"CMM00064860","GAROUA, CM","2018-12-18",,,"77",,
"CMM00064860","GAROUA, CM","2018-12-19",,,"83",,
"CMM00064860","GAROUA, CM","2018-12-20",,,"78",,"62"
"CMM00064860","GAROUA, CM","2018-12-21",,,"77",,"60"
"CMM00064860","GAROUA, CM","2018-12-22",,,"76",,
"CMM00064860","GAROUA, CM","2018-12-23",,,"77",,"60"
"CMM00064860","GAROUA, CM","2018-12-24",,,"74",,
"CMM00064860","GAROUA, CM","2018-12-25",,,"77",,"60"
"CMM00064860","GAROUA, CM","2018-12-26",,,"75",,"63"
"CMM00064860","GAROUA, CM","2018-12-27",,,"76",,"63"
"CMM00064860","GAROUA, CM","2018-12-28",,,"75",,"62"
"CMM00064860","GAROUA, CM","2018-12-29",,,"75",,"64"
"CMM00064860","GAROUA, CM","2018-12-30",,,"78",,
"CMM00064860","GAROUA, CM","2018-12-31",,,"78",,"62"
"CMM00064860","GAROUA, CM","2019-01-01",,,"80",,"61"
"CMM00064860","GAROUA, CM","2019-01-02",,,"80",,"63"
"CMM00064860","GAROUA, CM","2019-01-03",,,"76",,"63"
"CMM00064860","GAROUA, CM","2019-01-04",,,"79",,"63"
"CMM00064860","GAROUA, CM","2019-01-05",,,"79",,"63"
"CMM00064860","GAROUA, CM","2019-01-06",,,"80",,"63"
"CMM00064860","GAROUA, CM","2019-01-07",,,"78",,"62"
"CMM00064860","GAROUA, CM","2019-01-08",,,"78",,"56"
"CMM00064860","GAROUA, CM","2019-01-09",,,"78",,"63"
"CMM00064860","GAROUA, CM","2019-01-10",,,"77",,
"CMM00064860","GAROUA, CM","2019-01-11",,,"82",,"61"
"CMM00064860","GAROUA, CM","2019-01-12",,,"83",,"61"
"CMM00064860","GAROUA, CM","2019-01-13",,,"83",,"65"
"CMM00064860","GAROUA, CM","2019-01-14",,,"82",,"64"
"CMM00064860","GAROUA, CM","2019-01-15",,,"80",,"67"
"CMM00064860","GAROUA, CM","2019-01-16",,,"78",,"64"
"CMM00064860","GAROUA, CM","2019-01-17",,,"78",,"61"
"CMM00064860","GAROUA, CM","2019-01-18",,,"81",,"61"
"CMM00064860","GAROUA, CM","2019-01-19",,,"77",,
"CMM00064860","GAROUA, CM","2019-01-20",,,"84",,"62"
"CMM00064860","GAROUA, CM","2019-01-21",,,"81",,
"CMM00064860","GAROUA, CM","2019-01-22",,,"85",,"64"
"CMM00064860","GAROUA, CM","2019-01-23",,,"86","102","67"
"CMM00064860","GAROUA, CM","2019-01-24",,,"88","101",
"CMM00064860","GAROUA, CM","2019-01-25",,,"88","102","71"
"CMM00064860","GAROUA, CM","2019-01-26",,,"86","103",
"CMM00064860","GAROUA, CM","2019-01-27",,,"87","101","69"
"CMM00064860","GAROUA, CM","2019-01-28",,,"84","96","67"
"CMM00064860","GAROUA, CM","2019-01-29",,,"84","95","71"
"CMM00064860","GAROUA, CM","2019-01-30",,,"82",,"66"
"CMM00064860","GAROUA, CM","2019-01-31",,,"83","98","66"
"CMM00064860","GAROUA, CM","2019-02-01",,,"86","99",
"CMM00064860","GAROUA, CM","2019-02-02",,,"84","100","67"
"CMM00064860","GAROUA, CM","2019-02-03",,,"83",,
"CMM00064860","GAROUA, CM","2019-02-04",,,"85","102",
"CMM00064860","GAROUA, CM","2019-02-05",,,"86","102","68"
"CMM00064860","GAROUA, CM","2019-02-06",,,"83","94","69"
"CMM00064860","GAROUA, CM","2019-02-07",,,"80","93",
"CMM00064860","GAROUA, CM","2019-02-08",,,"80",,"64"
"CMM00064860","GAROUA, CM","2019-02-09",,,"81",,
"CMM00064860","GAROUA, CM","2019-02-10",,,"85",,
"CMM00064860","GAROUA, CM","2019-02-11",,,"83",,
"CMM00064860","GAROUA, CM","2019-02-12",,,"83",,
"CMM00064860","GAROUA, CM","2019-02-13",,,"85",,
"CMM00064860","GAROUA, CM","2019-02-14",,,"84",,
"CMM00064860","GAROUA, CM","2019-02-15",,,"82",,
"CMM00064860","GAROUA, CM","2019-02-16",,,"80",,
"CMM00064860","GAROUA, CM","2019-02-17",,,"84",,
"CMM00064860","GAROUA, CM","2019-02-18",,,"84",,
"CMM00064860","GAROUA, CM","2019-02-19",,,"85",,
"CMM00064860","GAROUA, CM","2019-02-20",,,"88",,
"CMM00064860","GAROUA, CM","2019-02-21",,,"88",,
"CMM00064860","GAROUA, CM","2019-02-22",,,"88",,
"CMM00064860","GAROUA, CM","2019-02-23",,,"93",,
"CMM00064860","GAROUA, CM","2019-02-24",,,"93",,
"CMM00064860","GAROUA, CM","2019-02-25",,,"85",,
"CMM00064860","GAROUA, CM","2019-02-26",,,"89",,
"CMM00064860","GAROUA, CM","2019-02-27",,,"82",,
"CMM00064860","GAROUA, CM","2019-02-28",,,"87",,
"CMM00064860","GAROUA, CM","2019-03-01",,,"91",,
"CMM00064860","GAROUA, CM","2019-03-02",,,"94",,
"CMM00064860","GAROUA, CM","2019-03-03",,,"95",,
"CMM00064860","GAROUA, CM","2019-03-04",,,"96",,
"CMM00064860","GAROUA, CM","2019-03-05",,,"93",,
"CMM00064860","GAROUA, CM","2019-03-06",,,"91",,
"CMM00064860","GAROUA, CM","2019-03-07",,,"92",,
"CMM00064860","GAROUA, CM","2019-03-08",,,"93",,
"CMM00064860","GAROUA, CM","2019-03-09",,,"95",,
"CMM00064860","GAROUA, CM","2019-03-10",,,"97",,
"CMM00064860","GAROUA, CM","2019-03-11",,,"95",,
"CMM00064860","GAROUA, CM","2019-03-12",,,"93",,
"CMM00064860","GAROUA, CM","2019-03-13",,,"89",,
"CMM00064860","GAROUA, CM","2019-03-14",,,"93",,
"CMM00064860","GAROUA, CM","2019-03-15",,,"98",,
"CMM00064860","GAROUA, CM","2019-03-16",,,"96",,
"CMM00064860","GAROUA, CM","2019-03-17",,,"94",,
"CMM00064860","GAROUA, CM","2019-03-18",,,"97",,
"CMM00064860","GAROUA, CM","2019-03-19",,,"98",,
"CMM00064860","GAROUA, CM","2019-03-20",,,"97",,
"CMM00064860","GAROUA, CM","2019-03-21",,,"99",,
"CMM00064860","GAROUA, CM","2019-03-22",,,"99",,
"CMM00064860","GAROUA, CM","2019-03-23",,,"100",,
"CMM00064860","GAROUA, CM","2019-03-24",,,"97",,
"CMM00064860","GAROUA, CM","2019-03-25",,,"96",,
"CMM00064860","GAROUA, CM","2019-03-26",,,"97",,
"CMM00064860","GAROUA, CM","2019-03-27",,,"100",,
"CMM00064860","GAROUA, CM","2019-03-28",,,"101",,
"CMM00064860","GAROUA, CM","2019-03-29",,,"101",,
"CMM00064860","GAROUA, CM","2019-03-30",,,"102",,
"CMM00064860","GAROUA, CM","2019-03-31",,,"100",,
"CMM00064860","GAROUA, CM","2019-04-01",,,"98","108","83"
"CMM00064860","GAROUA, CM","2019-04-02",,,"96","108","79"
"CMM00064860","GAROUA, CM","2019-04-03",,,"101","112","79"
"CMM00064860","GAROUA, CM","2019-04-04",,,"99","112",
"CMM00064860","GAROUA, CM","2019-04-05",,,"99","112","82"
"CMM00064860","GAROUA, CM","2019-04-06",,,"98","107","89"
"CMM00064860","GAROUA, CM","2019-04-07",,,"97","107",
"CMM00064860","GAROUA, CM","2019-04-08",,,"96","108","87"
"CMM00064860","GAROUA, CM","2019-04-09",,,"97",,
"CMM00064860","GAROUA, CM","2019-04-10",,,"97",,
"CMM00064860","GAROUA, CM","2019-04-11",,,"98",,
"CMM00064860","GAROUA, CM","2019-04-12",,,"99",,
"CMM00064860","GAROUA, CM","2019-04-13",,,"86",,
"CMM00064860","GAROUA, CM","2019-04-14",,,"89",,
"CMM00064860","GAROUA, CM","2019-04-15",,,"91",,
"CMM00064860","GAROUA, CM","2019-04-16",,,"83",,
"CMM00064860","GAROUA, CM","2019-05-15",,,"99",,
"CMM00064860","GAROUA, CM","2019-05-16",,,"81",,
"CMM00064860","GAROUA, CM","2019-05-17",,,"91",,
"CMM00064860","GAROUA, CM","2019-05-18",,,"95",,
"CMM00064860","GAROUA, CM","2019-05-19",,,"94",,
"CMM00064860","GAROUA, CM","2019-05-20",,,"90",,
"CMM00064860","GAROUA, CM","2019-05-21",,,"82",,
"CMM00064860","GAROUA, CM","2019-05-22",,,"91",,
"CMM00064860","GAROUA, CM","2019-05-23",,,"93",,
"CMM00064860","GAROUA, CM","2019-05-24",,,"96",,
"CMM00064860","GAROUA, CM","2019-05-25",,,"94",,
"CMM00064860","GAROUA, CM","2019-05-26",,,"91",,
"CMM00064860","GAROUA, CM","2019-05-27",,,"82",,
"CMM00064860","GAROUA, CM","2019-05-28",,,"90",,
"CMM00064860","GAROUA, CM","2019-05-29",,,"86",,
"CMM00064860","GAROUA, CM","2019-05-30",,,"83",,
"CMM00064860","GAROUA, CM","2019-05-31",,,"88",,
"CMM00064860","GAROUA, CM","2019-06-01",,,"90",,
"CMM00064860","GAROUA, CM","2019-06-02",,,"80",,
"CMM00064860","GAROUA, CM","2019-06-03",,,"87",,
"CMM00064860","GAROUA, CM","2019-06-04",,,"88",,
"CMM00064860","GAROUA, CM","2019-06-05",,,"88",,
"CMM00064860","GAROUA, CM","2019-06-06",,,"83",,
"CMM00064860","GAROUA, CM","2019-06-07",,,"78",,
"CMM00064860","GAROUA, CM","2019-06-08",,,"84",,
"CMM00064860","GAROUA, CM","2019-06-09",,,"86",,
"CMM00064860","GAROUA, CM","2019-06-10",,,"83",,
"CMM00064860","GAROUA, CM","2019-06-11",,,"88",,
"CMM00064860","GAROUA, CM","2019-06-12",,,"81",,
"CMM00064860","GAROUA, CM","2019-06-13",,,"83",,
"CMM00064860","GAROUA, CM","2019-06-14",,,"87",,
"CMM00064860","GAROUA, CM","2019-06-15",,,"87",,
"CMM00064860","GAROUA, CM","2019-06-16",,,"90",,
"CMM00064860","GAROUA, CM","2019-06-17",,,"91",,
"CMM00064860","GAROUA, CM","2019-06-18",,,"92",,
"CMM00064860","GAROUA, CM","2019-06-19",,,"88",,
"CMM00064860","GAROUA, CM","2019-06-20",,,"90",,
"CMM00064860","GAROUA, CM","2019-06-21",,,"91",,
"CMM00064860","GAROUA, CM","2019-06-23",,,"84",,
"CMM00064860","GAROUA, CM","2019-06-24",,,"84",,
"CMM00064860","GAROUA, CM","2019-06-25",,,"87",,
"CMM00064860","GAROUA, CM","2019-06-26",,,"82",,
"CMM00064860","GAROUA, CM","2019-06-27",,,"83",,
"CMM00064860","GAROUA, CM","2019-06-28",,,"85",,
"CMM00064860","GAROUA, CM","2019-06-29",,,"89",,
"CMM00064860","GAROUA, CM","2019-06-30",,,"91",,
"CMM00064860","GAROUA, CM","2019-07-01",,,"76",,
"CMM00064860","GAROUA, CM","2019-07-02",,,"84",,
"CMM00064860","GAROUA, CM","2019-07-03",,,"89",,
"CMM00064860","GAROUA, CM","2019-07-04",,,"86",,
"CMM00064860","GAROUA, CM","2019-07-05",,,"77",,
"CMM00064860","GAROUA, CM","2019-07-06",,,"85",,
"CMM00064860","GAROUA, CM","2019-07-07",,,"89",,
"CMM00064860","GAROUA, CM","2019-07-08",,,"82",,
"CMM00064860","GAROUA, CM","2019-07-09",,,"81",,
"CMM00064860","GAROUA, CM","2019-07-10",,,"88",,
"CMM00064860","GAROUA, CM","2019-07-11",,,"74",,
"CMM00064860","GAROUA, CM","2019-07-12",,,"83",,
"CMM00064860","GAROUA, CM","2019-07-13",,,"85",,
"CMM00064860","GAROUA, CM","2019-07-14",,,"81",,
"CMM00064860","GAROUA, CM","2019-07-15",,,"85","94",
"CMM00064860","GAROUA, CM","2019-07-16",,,"85","94","76"
"CMM00064860","GAROUA, CM","2019-07-17",,,"88","95","77"
"CMM00064860","GAROUA, CM","2019-07-18",,,"84","96",
"CMM00064860","GAROUA, CM","2019-07-19",,,"78","93","72"
"CMM00064860","GAROUA, CM","2019-07-20",,,"83","90","73"
"CMM00064860","GAROUA, CM","2019-07-21",,,"78","84",
"CMM00064860","GAROUA, CM","2019-07-22",,,"81","91","74"
"CMM00064860","GAROUA, CM","2019-07-23",,,"85","93","76"
"CMM00064860","GAROUA, CM","2019-07-24",,,"86","94","78"
"CMM00064860","GAROUA, CM","2019-07-25","0.43",,"82","90","73"
"CMM00064860","GAROUA, CM","2019-07-26","0.00",,"78","87",
"CMM00064860","GAROUA, CM","2019-07-27","0.12",,"82","89","73"
"CMM00064860","GAROUA, CM","2019-07-28","0.00",,"78","83",
"CMM00064860","GAROUA, CM","2019-07-29","0.04",,"81","88","72"
"CMM00064860","GAROUA, CM","2019-07-30","0.00",,"84","92","73"
"CMM00064860","GAROUA, CM","2019-07-31",,,"84","93",
"CMM00064860","GAROUA, CM","2019-08-01",,,"77","89","72"
"CMM00064860","GAROUA, CM","2019-08-02",,,"80",,"72"
"CMM00064860","GAROUA, CM","2019-08-03",,,"76","87","74"
"CMM00064860","GAROUA, CM","2019-08-04",,,"81","91","72"
"CMM00064860","GAROUA, CM","2019-08-05","0.02",,"82","91","72"
"CMM00064860","GAROUA, CM","2019-08-06","0.02",,"81","91","75"
"CMM00064860","GAROUA, CM","2019-08-07","0.00",,"83","91","76"
"CMM00064860","GAROUA, CM","2019-08-08","0.08",,"81","87","74"
"CMM00064860","GAROUA, CM","2019-08-09","0.00",,"83","89",
"CMM00064860","GAROUA, CM","2019-08-10",,,"85","92","78"
"CMM00064860","GAROUA, CM","2019-08-11",,,"84",,
"CMM00064860","GAROUA, CM","2019-08-12","0.24",,"82","92","73"
"CMM00064860","GAROUA, CM","2019-08-13","0.00",,"84","93","77"
"CMM00064860","GAROUA, CM","2019-08-14","0.08",,"81","89","76"
"CMM00064860","GAROUA, CM","2019-08-15","0.16",,"82","90","76"
"CMM00064860","GAROUA, CM","2019-08-16","0.00",,"75","80",
"CMM00064860","GAROUA, CM","2019-08-17","0.28",,"81","92","73"
"CMM00064860","GAROUA, CM","2019-08-18","0.20",,"83","92","74"
"CMM00064860","GAROUA, CM","2019-08-19","0.04",,"84","91","75"
"CMM00064860","GAROUA, CM","2019-08-20","0.00",,"82","89","76"
"CMM00064860","GAROUA, CM","2019-08-21",,,"81","92",
"CMM00064860","GAROUA, CM","2019-08-22",,,"84","94","74"
"CMM00064860","GAROUA, CM","2019-08-23","0.94",,"76","81","73"
"CMM00064860","GAROUA, CM","2019-08-24","0.00",,"81",,
"CMM00064860","GAROUA, CM","2019-08-25","0.08",,"79",,"73"
"CMM00064860","GAROUA, CM","2019-08-26","0.00",,"78",,
"CMM00064860","GAROUA, CM","2019-08-27",,,"80",,"73"
"CMM00064860","GAROUA, CM","2019-08-28","2.80",,"81",,"74"
"CMM00064860","GAROUA, CM","2019-08-29","1.57",,"77","85","71"
"CMM00064860","GAROUA, CM","2019-08-30","0.01",,"83","93","74"
"CMM00064860","GAROUA, CM","2019-08-31","0.83",,"77","83",
"CMM00064860","GAROUA, CM","2019-09-01","0.08",,"80","90","73"
"CMM00064860","GAROUA, CM","2019-09-02","0.00",,"75","84",
"CMM00064860","GAROUA, CM","2019-09-03","1.42",,"81","90","70"
"CMM00064860","GAROUA, CM","2019-09-04","0.00",,"80","93",
"CMM00064860","GAROUA, CM","2019-09-05","0.20",,"84","92","73"
"CMM00064860","GAROUA, CM","2019-09-06","0.00",,"76","89",
"CMM00064860","GAROUA, CM","2019-09-07","0.83",,"82","90","71"
"CMM00064860","GAROUA, CM","2019-09-08","0.00",,"80",,
"CMM00064860","GAROUA, CM","2019-09-09","0.02",,"77","82",
"CMM00064860","GAROUA, CM","2019-09-10","0.39",,"82","90","74"
"CMM00064860","GAROUA, CM","2019-09-11","0.00",,"80","85","76"
"CMM00064860","GAROUA, CM","2019-09-12",,,"86",,
"CMM00064860","GAROUA, CM","2019-09-13",,,"84",,
"CMM00064860","GAROUA, CM","2019-09-14",,,"85",,
"CMM00064860","GAROUA, CM","2019-09-15","0.04",,"82",,"74"
"CMM00064860","GAROUA, CM","2019-09-16","0.08",,"81",,"72"
"CMM00064860","GAROUA, CM","2019-09-17","0.12",,"83",,"73"
"CMM00064860","GAROUA, CM","2019-09-18","0.02",,"86",,"74"
"CMM00064860","GAROUA, CM","2019-09-19","1.30",,"78",,
"CMM00064860","GAROUA, CM","2019-09-20","0.43",,"83",,"75"
"CMM00064860","GAROUA, CM","2019-09-21","0.00",,"79",,
"CMM00064860","GAROUA, CM","2019-09-22","0.01",,"83",,"73"
"CMM00064860","GAROUA, CM","2019-09-23","0.00",,"87",,"78"
"CMM00064860","GAROUA, CM","2019-09-24",,,"85",,"76"
"CMM00064860","GAROUA, CM","2019-09-25",,,"86",,"78"
"CMM00064860","GAROUA, CM","2019-09-26","0.59",,"81",,"72"
"CMM00064860","GAROUA, CM","2019-09-27","0.00",,"85",,"75"
"CMM00064860","GAROUA, CM","2019-09-28","0.00",,"84",,
"CMM00064860","GAROUA, CM","2019-09-29","1.42",,"77",,"71"
"CMM00064860","GAROUA, CM","2019-09-30","0.12",,"82",,"72"
"CMM00064860","GAROUA, CM","2019-10-01","0.00",,"84",,"76"
"CMM00064860","GAROUA, CM","2019-10-02",,,"81",,"76"
"CMM00064860","GAROUA, CM","2019-10-03",,,"82",,"73"
"CMM00064860","GAROUA, CM","2019-10-04","0.47",,"78",,
"CMM00064860","GAROUA, CM","2019-10-05","0.08",,"83",,"73"
"CMM00064860","GAROUA, CM","2019-10-06","0.00",,"79",,
"CMM00064860","GAROUA, CM","2019-10-07","0.83",,"82",,"72"
"CMM00064860","GAROUA, CM","2019-10-08","0.00",,"83",,"75"
"CMM00064860","GAROUA, CM","2019-10-09",,,"77",,
"CMM00064860","GAROUA, CM","2019-10-10",,,"82",,"70"
"CMM00064860","GAROUA, CM","2019-10-11",,,"80","94",
"CMM00064860","GAROUA, CM","2019-10-12",,,"82","91","71"
"CMM00064860","GAROUA, CM","2019-10-13",,,"84","94","76"
"CMM00064860","GAROUA, CM","2019-10-14",,,"85","94","73"
"CMM00064860","GAROUA, CM","2019-10-15",,,"81","94",
"CMM00064860","GAROUA, CM","2019-10-16","0.43",,"82","92","72"
"CMM00064860","GAROUA, CM","2019-10-17","0.00",,"82","92",
"CMM00064860","GAROUA, CM","2019-10-18","0.00",,"84","94","75"
"CMM00064860","GAROUA, CM","2019-10-19","0.79",,"78","87","72"
"CMM00064860","GAROUA, CM","2019-10-20","0.04",,"83","90","74"
"CMM00064860","GAROUA, CM","2019-10-21","0.00",,"81","88","73"
"CMM00064860","GAROUA, CM","2019-10-22",,,"80","93",
"CMM00064860","GAROUA, CM","2019-10-23",,,"84","93",
